"","GBCODE","W1","W2","mean","se","df"
"82",130581,0.4014,0.5986,23.1667070769231,0.608357737848398,240
"83",130582,0.4393,0.5607,23.6981233846154,0.622598790114351,240
"84",130601,0.387724753,0.612275247,22.9749590751415,0.60326758243226,240
"85",130621,0.343,0.657,22.3478492307692,0.58681032240818,240
"86",130622,0.3477,0.6523,22.4137504615385,0.588525622647664,240
"87",130623,0.2949,0.7051,21.6734132307692,0.569458219194472,240
"88",130624,0.1964,0.8036,20.2922916923077,0.535190955522166,240
"89",130625,0.3442,0.6558,22.3646750769231,0.587247946959974,240
"90",130626,0.2338,0.7662,20.8166972307692,0.547987583146278,240
"91",130627,0.2328,0.7672,20.8026756923077,0.547641876285631,240
"92",130628,0.2911,0.7089,21.6201313846154,0.568103645567445,240
"93",130629,0.3836,0.6164,22.9171236923077,0.60173748909899,240
"94",130630,0.2977,0.7023,21.7126735384615,0.570457894874025,240
"95",130631,0.2979,0.7021,21.7154778461538,0.570529350998006,240
"96",130632,0.3828,0.6172,22.9059064615385,0.60144100866566,240
"97",130633,0.2348,0.7652,20.8307187692308,0.548333480419045,240
"98",130634,0.2111,0.7889,20.4984083076923,0.540187644250347,240
"99",130635,0.3248,0.6752,22.0926572307692,0.580200683741995,240
"100",130636,0.2169,0.7831,20.5797332307692,0.542171011416108,240
"101",130637,0.3036,0.6964,21.7954006153846,0.572568677854159,240
"102",130638,0.3871,0.6129,22.9661990769231,0.603035671359561,240
"103",130681,0.4316,0.5684,23.5901575384615,0.619689966777396,240
"104",130682,0.4138,0.5862,23.3405741538462,0.612995742149855,240
"105",130683,0.366,0.634,22.6703446153846,0.595236423445146,240
"106",130684,0.4293,0.5707,23.557908,0.618822606705881,240
"107",130701,0.451606668,0.548393332,23.8706818033108,0.62726381020589,240
"108",130721,0.2989,0.7011,21.7294993846154,0.570886732800635,240
"109",130722,0.3238,0.6762,22.0786356923077,0.57983904050066,240
"110",130723,0.2537,0.7463,21.0957258461538,0.554906279174718,240
"111",130724,0.2209,0.7791,20.6358193846154,0.543542708740524,240
"112",130725,0.2453,0.7547,20.9779449230769,0.551976807746178,240
"113",130726,0.3249,0.6751,22.0940593846154,0.580236856894453,240
"114",130727,0.3216,0.6784,22.0477883076923,0.579043991546776,240
"115",130728,0.3579,0.6421,22.5567701538462,0.592259830185443,240
"116",130729,0.4372,0.5628,23.6686781538462,0.621804706681707,240
"117",130730,0.3884,0.6116,22.9844270769231,0.603518299738949,240
"118",130731,0.2792,0.7208,21.4532750769231,0.563877736896679,240
"119",130732,0.2629,0.7371,21.224724,0.55812958706281,240
"120",130733,0.3309,0.6691,22.1781886153846,0.58241017050603,240
"121",130801,0.386704657,0.613295343,22.9606557598431,0.60288894709923,240
"122",130821,0.2602,0.7398,21.1868658461538,0.55718202294471,240
"123",130822,0.3043,0.6957,21.8052156923077,0.572819496590523,240
"124",130823,0.3052,0.6948,21.8178350769231,0.573142097836871,240
"125",130824,0.2773,0.7227,21.4266341538462,0.563205288839155,240
"126",130825,0.2587,0.7413,21.1658335384615,0.556656168596919,240
"127",130826,0.2783,0.7217,21.4406556923077,0.563559130087241,240
"128",130827,0.3466,0.6534,22.3983267692308,0.588123863949941,240
"129",130828,0.2544,0.7456,21.1055409230769,0.555150988697997,240
"130",130901,0.4083,0.5917,23.2634556923077,0.610935953191938,240
"131",130921,0.161,0.839,19.7959292307692,0.523341794087597,240
"132",130922,0.4392,0.5608,23.6967212307692,0.622560963616984,240
"133",130923,0.4147,0.5853,23.3531935384615,0.613333191396134,240
"134",130924,0.3038,0.6962,21.7982049230769,0.572640332008664,240
"135",130925,0.3529,0.6471,22.4866624615385,0.590427357010813,240
"136",130926,0.377,0.623,22.8245815384615,0.599294290614267,240
"137",130927,0.2581,0.7419,21.1574206153846,0.556445941235192,240
"138",130928,0.3122,0.6878,21.9159858461538,0.575655802809625,240
"139",130929,0.2437,0.7563,20.9555104615385,0.551420297333992,240
"140",130930,0.424,0.576,23.4835938461538,0.61682657527302,240
"141",130981,0.4419,0.5581,23.7345793846154,0.623582734065004,240
"142",130982,0.5239,0.4761,24.8843455384615,0.655042307480435,240
"143",130983,0.5414,0.4586,25.1297224615385,0.661857184782869,240
"144",130984,0.3005,0.6995,21.7519338461538,0.57145889383729,240
"145",131001,0.4853,0.5147,24.3431141538462,0.640132891210966,240
"146",131022,0.4098,0.5902,23.284488,0.611497303347449,240
"147",131023,0.3279,0.6721,22.136124,0.581322795958329,240
"148",131024,0.5183,0.4817,24.8058249230769,0.652868706941954,240
"149",131025,0.3587,0.6413,22.5679873846154,0.592553376717296,240
"150",131026,0.4335,0.5665,23.6167984615385,0.620407007106689,240
"151",131028,0.4281,0.5719,23.5410821538462,0.618370348499681,240
"152",131081,0.4683,0.5317,24.104748,0.633622309438931,240
"153",131082,0.5934,0.4066,25.8588424615385,0.68229854170668,240
"154",131100,0.3819,0.6181,22.8932870769231,0.601107578361466,240
"155",131121,0.3326,0.6674,22.2020252307692,0.58302698356192,240
"156",131122,0.2543,0.7457,21.1041387692308,0.555116024697828,240
"157",131123,0.2387,0.7613,20.8854027692308,0.549684292413162,240
"158",131124,0.2938,0.7062,21.6579895384615,0.569065853031767,240
"159",131125,0.3491,0.6509,22.4333806153846,0.589037220847034,240
"160",131126,0.3258,0.6742,22.1066787692308,0.580562487408325,240
"161",131127,0.3458,0.6542,22.3871095384615,0.587831792845796,240
"162",131128,0.2746,0.7254,21.388776,0.562250794482621,240
"163",131181,0.4568,0.5432,23.9435003076923,0.629238211827974,240
"164",131182,0.3673,0.6327,22.6885726153846,0.595715059900361,240
"165",140101,0.4805,0.5195,24.2758107692308,0.638291065548828,240
"166",140121,0.2749,0.7251,21.3929824615385,0.562356786067839,240
"167",140122,0.2982,0.7018,21.7196843076923,0.570636547837363,240
"168",140123,0.3524,0.6476,22.4796516923077,0.590244318430385,240
"169",140181,0.7125,0.2875,27.5288076923077,0.730086189621758,240
"170",140201,0.5492,0.4508,25.2390904615385,0.664905398198442,240
"171",140221,0.3146,0.6854,21.9496375384615,0.576519502655873,240
"172",140222,0.3104,0.6896,21.8907470769231,0.575008648576069,240
"173",140223,0.1811,0.8189,20.0777621538462,0.530037251067313,240
"174",140224,0.2115,0.7885,20.5040169230769,0.540324214349223,240
"175",140225,0.3082,0.6918,21.8598996923077,0.574218407636716,240
"176",140226,0.4068,0.5932,23.2424233846154,0.610374912210013,240
"177",140227,0.313,0.687,21.9272030769231,0.575943597845238,240
"178",140301,0.6001,0.3999,25.9527867692308,0.684952254337622,240
"179",140321,0.3102,0.6898,21.8879427692308,0.574936775479181,240
"180",140322,0.3007,0.6993,21.7547381538462,0.571530444215444,240
"181",140401,0.4184,0.5816,23.4050732307692,0.614721636471902,240
"182",140421,0.2611,0.7389,21.1994852307692,0.557497731259002,240
"183",140423,0.3798,0.6202,22.8638418461538,0.600330029078118,240
"184",140424,0.2825,0.7175,21.4995461538462,0.565047171156643,240
"185",140425,0.2067,0.7933,20.4367135384615,0.538687477597262,240
"186",140426,0.3204,0.6796,22.0309624615385,0.578610657508069,240
"187",140427,0.2022,0.7978,20.3736166153846,0.537157230443558,240
"188",140428,0.2157,0.7843,20.5629073846154,0.541760114548133,240
"189",140429,0.2532,0.7468,21.0887150769231,0.554731541664624,240
"190",140430,0.3091,0.6909,21.8725190769231,0.57454159139597,240
"191",140431,0.334,0.666,22.2216553846154,0.583535290403282,240
"192",140481,0.4676,0.5324,24.0949329230769,0.633354982285152,240
"193",140501,0.5104,0.4896,24.6950547692308,0.649808390172554,240
"194",140521,0.3303,0.6697,22.1697756923077,0.582192581143707,240
"195",140522,0.3806,0.6194,22.8750590769231,0.600626163155634,240
"196",140524,0.3186,0.6814,22.0057236923077,0.577961093341901,240
"197",140581,0.4402,0.5598,23.7107427692308,0.622939286986674,240
"198",140601,0.4628,0.5372,24.0276295384615,0.631523513778704,240
"199",140621,0.4334,0.5666,23.6153963076923,0.620369256318442,240
"200",140622,0.2776,0.7224,21.4308406153846,0.563311422812592,240
"201",140623,0.4569,0.5431,23.9449024615385,0.62927626322944,240
"202",140624,0.5086,0.4914,24.669816,0.649112096132662,240
"203",140902,0.5138,0.4862,24.742728,0.651124620780955,240
"204",140981,0.4124,0.5876,23.320944,0.612471040175225,240
"205",140921,0.2973,0.7027,21.7070649230769,0.570315002882892,240
"206",140922,0.254,0.746,21.0999323076923,0.555011143688931,240
"207",140923,0.3527,0.6473,22.4838581538462,0.590354137009686,240
"208",140924,0.357,0.643,22.5441507692308,0.591929705724461,240
"209",140925,0.4075,0.5925,23.2522384615385,0.610636692805762,240
"210",140926,0.2884,0.7116,21.5822732307692,0.56714268391484,240
"211",140927,0.2886,0.7114,21.5850775384615,0.567213823396719,240
"212",140928,0.3684,0.6316,22.7039963076923,0.596120255645352,240
"213",140929,0.3915,0.6085,23.0278938461538,0.604670153842575,240
"214",140930,0.4039,0.5961,23.2017609230769,0.609291112831963,240
"215",140931,0.3157,0.6843,21.9650612307692,0.576915680112857,240
"216",140932,0.3918,0.6082,23.0321003076923,0.604781695999685,240
"217",141181,0.5722,0.4278,25.5615858461538,0.673931141948282,240
"218",141102,0.7812,0.2188,28.4920873846154,0.758186970995383,240
"219",141182,0.3585,0.6415,22.5651830769231,0.592479981042751,240
"220",141121,0.2607,0.7393,21.1938766153846,0.557357398354564,240
"221",141122,0.4478,0.5522,23.8173064615385,0.625818763639328,240
"222",141123,0.2854,0.7146,21.5402086153846,0.566076417599006,240
"223",141124,0.2061,0.7939,20.4283006153846,0.538483209364674,240
"224",141125,0.3038,0.6962,21.7982049230769,0.572640332008664,240
"225",141126,0.3475,0.6525,22.4109461538462,0.588452561766378,240
"226",141127,0.2478,0.7522,21.0129987692308,0.552847309581132,240
"227",141128,0.2511,0.7489,21.0592698461538,0.553998145723522,240
"228",141129,0.5599,0.4401,25.3891209230769,0.669097454026613,240
"229",141130,0.3229,0.6771,22.0660163076923,0.579513698995062,240
"230",140701,0.4412,0.5588,23.7247643076923,0.623317739975637,240
"231",140781,0.5714,0.4286,25.5503686153846,0.67361628122766,240
"232",140721,0.296,0.704,21.6888369230769,0.569850790665494,240
"233",140722,0.3633,0.6367,22.6324864615385,0.594243135332739,240
"234",140723,0.3883,0.6117,22.9830249230769,0.603481165919253,240
"235",140724,0.2622,0.7378,21.2149089230769,0.557883795867615,240
"236",140725,0.2959,0.7041,21.6874347692308,0.569815093877289,240
"237",140726,0.3882,0.6118,22.9816227692308,0.603444033525215,240
"238",140727,0.3057,0.6943,21.8248458461538,0.573321379014994,240
"239",140728,0.3423,0.6577,22.3380341538462,0.586555144505762,240
"240",140729,0.4274,0.5726,23.5312670769231,0.618106619307494,240
"241",141001,0.4078,0.5922,23.2564449230769,0.610748905136591,240
"242",141081,0.5709,0.4291,25.5433578461538,0.673419526587389,240
"243",141082,0.5544,0.4456,25.3120024615385,0.66694114886897,240
"244",141021,0.3029,0.6971,21.7855855384615,0.572317940911522,240
"245",141022,0.2885,0.7115,21.5836753846154,0.567178252797126,240
"246",141023,0.308,0.692,21.8570953846154,0.574146607219632,240
"247",141024,0.3282,0.6718,22.1403304615385,0.581431468949131,240
"248",141025,0.3195,0.6805,22.0183430769231,0.578285809805301,240
"249",141026,0.3188,0.6812,22.008528,0.578033241202988,240
"250",141027,0.293,0.707,21.6467723076923,0.568780625019132,240
"251",141028,0.2548,0.7452,21.1111495384615,0.555290863008793,240
"252",141029,0.2687,0.7313,21.3060489230769,0.56016952894572,240
"253",141033,0.3806,0.6194,22.8750590769231,0.600626163155634,240
"254",141030,0.3647,0.6353,22.6521166153846,0.594758038077405,240
"255",141032,0.33,0.67,22.1655692307692,0.582083807894376,240
"256",141031,0.3592,0.6408,22.5749981538462,0.592736892253716,240
"257",141034,0.3532,0.6468,22.4908689230769,0.590537198429228,240
"258",140801,0.3756,0.6244,22.8049513846154,0.598776849003405,240
"259",140881,0.4026,0.5974,23.1835329230769,0.608805649537937,240
"260",140882,0.4445,0.5555,23.7710353846154,0.624567551533913,240
"261",140830,0.3839,0.6161,22.9213301538462,0.601848692997249,240
"262",140821,0.3203,0.6797,22.0295603076923,0.578574556844789,240
"263",140822,0.1982,0.8018,20.3175304615385,0.535800446460316,240
"264",140825,0.331,0.669,22.1795907692308,0.582446440952691,240
"265",140824,0.2885,0.7115,21.5836753846154,0.567178252797126,240
"266",140823,0.3859,0.6141,22.9493732307692,0.602590382550079,240
"267",140828,0.2232,0.7768,20.6680689230769,0.544332849882039,240
"268",140826,0.4423,0.5577,23.740188,0.623734187692157,240
"269",140829,0.2242,0.7758,20.6820904615385,0.544676710323188,240
"270",140827,0.3979,0.6021,23.1176316923077,0.607052475003023,240
"271",150101,0.6247,0.3753,26.2977166153846,0.694732891406342,240
"272",150121,0.2831,0.7169,21.5079590769231,0.565259999119372,240
"273",150122,0.3609,0.6391,22.5988347692308,0.59336112622865,240
"274",150123,0.3009,0.6991,21.7575424615385,0.571602001307091,240
"275",150124,0.3675,0.6325,22.6913769230769,0.5957887185254,240
"276",150125,0.4323,0.5677,23.5999726153846,0.619954084316794,240
"277",150201,0.7949,0.2051,28.6841824615385,0.7638326008522,240
"278",150221,0.3914,0.6086,23.0264916923077,0.604632975957719,240
"279",150222,0.3077,0.6923,21.8528889230769,0.574038919011291,240
"280",150223,0.4352,0.5648,23.6406350769231,0.621048971067325,240
"281",150301,0.9433,0.0567,30.7649787692308,0.825775158877067,240
"282",150401,0.4116,0.5884,23.3097267692308,0.612171330445632,240
"283",150421,0.2918,0.7082,21.6299464615385,0.568352987391516,240
"284",150422,0.2754,0.7246,21.3999932307692,0.562533473942594,240
"285",150423,0.483,0.517,24.3108646153846,0.63925000485424,240
"286",150424,0.495,0.505,24.4791230769231,0.643863289910909,240
"287",150425,0.3708,0.6292,22.737648,0.597004939823306,240
"288",150426,0.2851,0.7149,21.5360021538462,0.565969876326836,240
"289",150428,0.315,0.685,21.9552461538462,0.576663544314651,240
"290",150429,0.2157,0.7843,20.5629073846154,0.541760114548133,240
"291",150430,0.2169,0.7831,20.5797332307692,0.542171011416108,240
"292",150702,0.9491,0.0509,30.8463036923077,0.8282229279253,240
"293",150781,0.9958,0.0042,31.5011095384615,0.847997920792495,240
"294",150701,0.6758,0.3242,27.0142172307692,0.715227668368184,240
"295",150784,0.7184,0.2816,27.6115347692308,0.73248518456619,240
"296",152122,0.2981,0.7019,21.7182821538462,0.570600813870882,240
"297",150722,0.263,0.737,21.2261261538462,0.558164707302193,240
"298",150723,0.6756,0.3244,27.0114129230769,0.715147005125379,240
"299",150724,0.8125,0.1875,28.9309615384615,0.771104707309283,240
"300",150727,0.6144,0.3856,26.1532947692308,0.690630725072128,240
"301",150726,0.4889,0.5111,24.3935916923077,0.641516067893999,240
"302",150725,0.6558,0.3442,26.7337864615385,0.707178495835663,240
"303",152201,0.8451,0.1549,29.3880636923077,0.784630112197614,240
"304",152221,0.1752,0.8248,19.9950350769231,0.528062956982777,240
"305",152222,0.3889,0.6111,22.9914378461538,0.603703990213096,240
"306",152223,0.3128,0.6872,21.9243987692308,0.575871639239666,240
"307",152224,0.2667,0.7333,21.2780058461538,0.559465419998349,240
"308",150501,0.4039,0.5961,23.2017609230769,0.609291112831963,240
"309",150581,0.993,0.007,31.4618492307692,0.846809030048044,240
"310",150521,0.2881,0.7119,21.5780667692308,0.567035987575055,240
"311",150522,0.2835,0.7165,21.5135676923077,0.565401919129209,240
"312",150523,0.2815,0.7185,21.4855246153846,0.564692596865203,240
"313",150524,0.334,0.666,22.2216553846154,0.583535290403282,240
"314",150525,0.2748,0.7252,21.3915803076923,0.562321453777133,240
"315",150526,0.3311,0.6689,22.1809929230769,0.582482712985117,240
"316",152501,0.9633,0.0367,31.0454095384615,0.834223540205831,240
"317",152502,0.8719,0.1281,29.7638409230769,0.795800957818431,240
"318",152522,0.4534,0.5466,23.8958270769231,0.627945213978479,240
"319",152523,0.4899,0.5101,24.4076132307692,0.641900557033526,240
"320",152524,0.7147,0.2853,27.5596550769231,0.730980403880472,240
"321",152525,0.5746,0.4254,25.5952375384615,0.674876116832672,240
"322",152526,0.5045,0.4955,24.6123276923077,0.647527480595447,240
"323",152527,0.342,0.658,22.3338276923077,0.586445805831895,240
"324",152528,0.6419,0.3581,26.5388870769231,0.701605124442516,240
"325",152529,0.3857,0.6143,22.9465689230769,0.602516187784026,240
"326",152530,0.4967,0.5033,24.5029596923077,0.644518214093253,240
"327",152531,0.3866,0.6134,22.9591883076923,0.602850109325074,240
"328",150902,0.8978,0.1022,30.1269987692308,0.806639120753559,240
"329",150981,0.5041,0.4959,24.6067190769231,0.647372987595186,240
"330",150921,0.3103,0.6897,21.8893449230769,0.574972711203421,240
"331",150922,0.4529,0.5471,23.8888163076923,0.627755190400069,240
"332",150923,0.3421,0.6579,22.3352298461538,0.586482250503361,240
"333",150924,0.2426,0.7574,20.9400867692308,0.551037973852249,240
"334",150925,0.2584,0.7416,21.1616270769231,0.556551046736982,240
"335",150927,0.2153,0.7847,20.5572987692308,0.541623211950942,240
"336",150928,0.3494,0.6506,22.4375870769231,0.589146888154082,240
"337",150929,0.347,0.653,22.4039353846154,0.588269936477964,240
"338",150602,0.8759,0.1241,29.8199270769231,0.797472124441041,240
"339",150621,0.6343,0.3657,26.4323233846154,0.698565199389794,240
"340",150622,0.5928,0.4072,25.8504295384615,0.682061111074362,240
"341",150623,0.5609,0.4391,25.4031424615385,0.66948985036485,240
"342",150624,0.8023,0.1977,28.7879418461538,0.766887573079707,240
"343",150625,0.5311,0.4689,24.9853006153846,0.657842068955238,240
"344",150626,0.5021,0.4979,24.578676,0.646600800033783,240
"345",150627,0.6357,0.3643,26.4519535384615,0.699124788718871,240
"346",150802,0.6544,0.3456,26.7141563076923,0.706616367067918,240
"347",150821,0.4581,0.5419,23.9617283076923,0.62973297806109,240
"348",150822,0.4554,0.5446,23.9238701538462,0.628705624365058,240
"349",150823,0.3631,0.6369,22.6296821538462,0.594169601671046,240
"350",150824,0.4152,0.5848,23.3602043076923,0.613520710743165,240
"351",150825,0.5634,0.4366,25.4381963076923,0.670471297637372,240
"352",150826,0.3188,0.6812,22.008528,0.578033241202988,240
"353",152921,0.7449,0.2551,27.9831055384615,0.743294172420662,240
"354",152922,0.6715,0.3285,26.9539246153846,0.713494165479202,240
"355",152923,0.7985,0.2015,28.73466,0.765318325487892,240
"356",210101,0.7707,0.2293,28.3448612307692,0.753869146734865,240
"357",210122,0.3622,0.6378,22.6170627692308,0.593838774165655,240
"358",210123,0.2882,0.7118,21.5794689230769,0.567071551303481,240
"359",210124,0.2308,0.7692,20.7746326153846,0.546951035244721,240
"360",210181,0.2637,0.7363,21.2359412307692,0.558410599410728,240
"361",210201,0.7442,0.2558,27.9732904615385,0.743007952548847,240
"362",210224,0.4949,0.5051,24.4777209230769,0.64382477551387,240
"363",210281,0.4393,0.5607,23.6981233846154,0.622598790114351,240
"364",210282,0.4316,0.5684,23.5901575384615,0.619689966777396,240
"365",210283,0.3616,0.6384,22.6086498461538,0.593618289813659,240
"366",210301,0.6717,0.3283,26.9567289230769,0.713574758241533,240
"367",210321,0.304,0.696,21.8010092307692,0.572711992837701,240
"368",210323,0.3277,0.6723,22.1333196923077,0.581250355272185,240
"369",210381,0.5311,0.4689,24.9853006153846,0.657842068955238,240
"370",210401,0.7164,0.2836,27.5834916923077,0.731671653633522,240
"371",210421,0.0873,0.9127,18.7625418461538,0.499573977044086,240
"372",210422,0.3319,0.6681,22.1922101538462,0.582772946296499,240
"373",210423,0.3941,0.6059,23.0643498461538,0.605637275545142,240
"374",210501,0.7436,0.2564,27.9648775384615,0.742762651019906,240
"375",210521,0.5357,0.4643,25.0497996923077,0.659633797197452,240
"376",210522,0.3524,0.6476,22.4796516923077,0.590244318430385,240
"377",210601,0.6034,0.3966,25.9990578461538,0.686260918837554,240
"378",210624,0.3953,0.6047,23.0811756923077,0.606083961275878,240
"379",210681,0.4637,0.5363,24.0402489230769,0.631866696542167,240
"380",210682,0.4545,0.5455,23.9112507692308,0.628363377169235,240
"381",210701,0.4786,0.5214,24.2491698461538,0.637562775143389,240
"382",210726,0.3168,0.6832,21.9804849230769,0.577312055018922,240
"383",210727,0.2362,0.7638,20.8503489230769,0.548818055807751,240
"384",210781,0.2651,0.7349,21.2555713846154,0.558902648034141,240
"385",210782,0.2468,0.7532,20.9989772307692,0.552498969463916,240
"386",210801,0.5885,0.4115,25.7901369230769,0.680360567444626,240
"387",210881,0.3159,0.6841,21.9678655384615,0.576987733603222,240
"388",210882,0.4686,0.5314,24.1089544615385,0.633736896699517,240
"389",210901,0.5248,0.4752,24.8969649230769,0.655391963130198,240
"390",210921,0.1762,0.8238,20.0090566153846,0.528397064034099,240
"391",210922,0.2399,0.7601,20.9022286153846,0.550100505140271,240
"392",211001,0.559,0.441,25.3765015384615,0.668744386751379,240
"393",211021,0.2457,0.7543,20.9835535384615,0.552116009931015,240
"394",211081,0.3287,0.6713,22.1473412307692,0.581612622478163,240
"395",211101,0.6596,0.3404,26.7870683076923,0.708705148068648,240
"396",211121,0.4515,0.5485,23.8691861538462,0.627223292928701,240
"397",211122,0.2121,0.7879,20.5124298461539,0.540529129078799,240
"398",211201,0.4216,0.5784,23.4499421538462,0.615923943451238,240
"399",211221,0.1811,0.8189,20.0777621538462,0.530037251067313,240
"400",211223,0.2441,0.7559,20.9611190769231,0.551559380142809,240
"401",211224,0.2109,0.7891,20.495604,0.540119371126202,240
"402",211281,0.8105,0.1895,28.9029184615385,0.770277254179621,240
"403",211282,0.4443,0.5557,23.7682310769231,0.624491765425542,240
"404",211301,0.3811,0.6189,22.8820698461538,0.600811293960547,240
"405",211321,0.0953,0.9047,18.8747141538462,0.502091166483142,240
"406",211322,0.3183,0.6817,22.0015172307692,0.577852883723314,240
"407",211324,0.2957,0.7043,21.6846304615385,0.569743705381925,240
"408",211381,0.3398,0.6602,22.3029803076923,0.585644416619226,240
"409",211382,0.3511,0.6489,22.4614236923077,0.589768596487493,240
"410",211401,0.4154,0.5846,23.3630086153846,0.613595727981387,240
"411",211421,0.2897,0.7103,21.6005012307692,0.56760521324214,240
"412",211422,0.1827,0.8173,20.1001966153846,0.530573918818511,240
"413",211481,0.3264,0.6736,22.1150916923077,0.580779646487402,240
"414",220101,0.5548,0.4452,25.3176110769231,0.66709786370267,240
"415",220112,0.3433,0.6567,22.3520556923077,0.58691970763187,240
"416",220122,0.1865,0.8135,20.1534784615385,0.531850654106429,240
"417",220181,0.3251,0.6749,22.0968636923077,0.580309208010919,240
"418",220182,0.2421,0.7579,20.933076,0.55086426533007,240
"419",220183,0.2512,0.7488,21.060672,0.554033050937134,240
"420",220201,0.5633,0.4367,25.4367941538462,0.670432027252255,240
"421",220221,0.3504,0.6496,22.4516086153846,0.58951254539868,240
"422",220281,0.451,0.549,23.8621753846154,0.627033389829384,240
"423",220282,0.4351,0.5649,23.6392329230769,0.621011198005425,240
"424",220284,0.4508,0.5492,23.8593710769231,0.626957437484817,240
"425",220301,0.4157,0.5843,23.3672150769231,0.613708264010439,240
"426",220322,0.3256,0.6744,22.1038744615385,0.580490113855455,240
"427",220323,0.2622,0.7378,21.2149089230769,0.557883795867615,240
"428",220381,0.3091,0.6909,21.8725190769231,0.57454159139597,240
"429",220382,0.4295,0.5705,23.5607123076923,0.618898001596131,240
"430",220401,0.5067,0.4933,24.6431750769231,0.648377521806814,240
"431",220421,0.3634,0.6366,22.6338886153846,0.594279904403503,240
"432",220422,0.2349,0.7651,20.8321209230769,0.548368080605117,240
"433",220501,0.5326,0.4674,25.0063329230769,0.658426073189246,240
"434",220521,0.4458,0.5542,23.7892633846154,0.625060286547597,240
"435",220523,0.4809,0.5191,24.2814193846154,0.638444445320015,240
"436",220524,0.3137,0.6863,21.9370181538462,0.576195504611332,240
"437",220581,0.4361,0.5639,23.6532544615385,0.621388987458691,240
"438",220582,0.4132,0.5868,23.3321612307692,0.612770837187885,240
"439",220601,0.7483,0.2517,28.0307787692308,0.744684914248968,240
"440",220621,0.7339,0.2661,27.8288686153846,0.738800781948573,240
"441",220622,0.5555,0.4445,25.3274261538462,0.667372155289341,240
"442",220623,0.5703,0.4297,25.5349449230769,0.673183454879212,240
"443",220721,0.2829,0.7171,21.5051547692308,0.565189049522245,240
"444",220722,0.3109,0.6891,21.8977578461538,0.575188360154629,240
"445",220723,0.3702,0.6298,22.7292350769231,0.59678368911305,240
"446",220724,0.229,0.771,20.7493938461539,0.54632993314463,240
"447",220800,0.4839,0.5161,24.323484,0.639595406701747,240
"448",220821,0.4193,0.5807,23.4176926153846,0.615059646050501,240
"449",220822,0.3724,0.6276,22.7600824615385,0.597595200727843,240
"450",220881,0.3818,0.6182,22.8918849230769,0.601070537759403,240
"451",220882,0.4694,0.5306,24.1201716923077,0.634042516878121,240
"452",222401,0.898,0.102,30.1298030769231,0.806722971054126,240
"453",222402,0.8132,0.1868,28.9407766153846,0.771394380529816,240
"454",222403,0.6069,0.3931,26.0481332307692,0.687650049889154,240
"455",222404,0.7211,0.2789,27.6493929230769,0.733583957002673,240
"456",222405,0.6887,0.3113,27.1950950769231,0.720437632148388,240
"457",222406,0.5927,0.4073,25.8490273846154,0.682021542757553,240
"458",222424,0.6089,0.3911,26.0761763076923,0.688444369511005,240
"459",222426,0.5528,0.4472,25.289568,0.666314458644584,240
"460",230101,0.6113,0.3887,26.109828,0.689398059971312,240
"461",230121,0.3751,0.6249,22.7979406153846,0.598592117717075,240
"462",230123,0.3751,0.6249,22.7979406153846,0.598592117717075,240
"463",230124,0.4518,0.5482,23.8733926153846,0.627337250027905,240
"464",230125,0.2649,0.7351,21.2527670769231,0.558832333815252,240
"465",230126,0.2437,0.7563,20.9555104615385,0.551420297333992,240
"466",230127,0.27,0.73,21.3242769230769,0.560627582292831,240
"467",230128,0.4843,0.5157,24.3290926153846,0.639748949779401,240
"468",230129,0.3698,0.6302,22.7236264615385,0.596636218119863,240
"469",230181,0.2966,0.7034,21.6972498461538,0.570065006942012,240
"470",230182,0.2966,0.7034,21.6972498461538,0.570065006942012,240
"471",230183,0.4607,0.5393,23.9981843076923,0.630723146157523,240
"472",230184,0.2949,0.7051,21.6734132307692,0.569458219194472,240
"473",230201,0.4409,0.5591,23.7205578461538,0.623204190482973,240
"474",230221,0.2326,0.7674,20.7998713846154,0.547572757794696,240
"475",230223,0.227,0.773,20.7213507692308,0.545640549965163,240
"476",230224,0.3154,0.6846,21.9608547692308,0.57680761211665,240
"477",230225,0.2786,0.7214,21.4448621538462,0.563665316613478,240
"478",230227,0.3939,0.6061,23.0615455384615,0.605562847658032,240
"479",230229,0.222,0.778,20.6512430769231,0.543920473825819,240
"480",230230,0.2971,0.7029,21.7042606153846,0.570243567020816,240
"481",230231,0.194,0.806,20.25864,0.534379331504905,240
"482",230281,0.3734,0.6266,22.774104,0.597964304730053,240
"483",230301,0.6568,0.3432,26.747808,0.70758012272476,240
"484",230321,0.3893,0.6107,22.9970464615385,0.603852568227437,240
"485",230381,0.6072,0.3928,26.0523396923077,0.687769173292813,240
"486",230382,0.4335,0.5665,23.6167984615385,0.620407007106689,240
"487",230401,0.7659,0.2341,28.2775578461538,0.751897961410772,240
"488",230421,0.6226,0.3774,26.2682713846154,0.693895717082891,240
"489",230422,0.4187,0.5813,23.4092796923077,0.614834294200471,240
"490",230501,0.6091,0.3909,26.0789806153846,0.688523822621421,240
"491",230521,0.3816,0.6184,22.8890806153846,0.600996460884183,240
"492",230522,0.595,0.405,25.8812769230769,0.682931863577406,240
"493",230523,0.3724,0.6276,22.7600824615385,0.597595200727843,240
"494",230524,0.5361,0.4639,25.0554083076923,0.659789709093513,240
"495",230601,0.6359,0.3641,26.4547578461538,0.699204744732765,240
